name,founded_year,category_code,total_money_raised,deadpooled_year,num_offices,office_1_longitude,office_1_latitude,office_1_location,office_1_city,office_1_state_code,office_1_country_code,office_2_longitude,office_2_latitude,office_2_location,office_2_city,office_2_state_code,office_2_country_code,office_3_longitude,office_3_latitude,office_3_location,office_3_city,office_3_state_code,office_3_country_code,office_4_longitude,office_4_latitude,office_4_location,office_4_city,office_4_state_code,office_4_country_code,office_5_longitude,office_5_latitude,office_5_location,office_5_city,office_5_state_code,office_5_country_code,office_6_longitude,office_6_latitude,office_6_location,office_6_city,office_6_state_code,office_6_country_code,office_7_longitude,office_7_latitude,office_7_location,office_7_city,office_7_state_code,office_7_country_code,office_8_longitude,office_8_latitude,office_8_location,office_8_city,office_8_state_code,office_8_country_code,office_9_longitude,office_9_latitude,office_9_location,office_9_city,office_9_state_code,office_9_country_code,office_10_longitude,office_10_latitude,office_10_location,office_10_city,office_10_state_code,office_10_country_code,office_11_longitude,office_11_latitude,office_11_location,office_11_city,office_11_state_code,office_11_country_code,office_12_longitude,office_12_latitude,office_12_location,office_12_city,office_12_state_code,office_12_country_code,total_money_raised_currency,total_money_raised_USD
Milabra,2009.0,,0.0,,1,-73.9880796,40.743616,"{'type': 'Point', 'coordinates': [-73.9880796, 40.743616]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
MediaMall Technologies,2003.0,software,0.0,,1,-74.0163992,40.7166829,"{'type': 'Point', 'coordinates': [-74.0163992, 40.7166829]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
MightyBrand,2009.0,advertising,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Showtime Studios,2008.0,public_relations,0.0,,1,-1.9023414,52.4869442,"{'type': 'Point', 'coordinates': [-1.9023414, 52.4869442]}",Birmingham,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Craave,2009.0,search,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Embedit,2009.0,other,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ProRattaFactor,1999.0,mobile,0.0,,1,-74.161753,40.95795,"{'type': 'Point', 'coordinates': [-74.161753, 40.95795]}",Hawthorne,NJ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
StockNod,2007.0,software,0.0,,1,-97.96114,30.298143,"{'type': 'Point', 'coordinates': [-97.96114, 30.298143]}",Bee Cave,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
CommonFloor,2007.0,real_estate,7500000.0,,1,77.6378619,12.9593805,"{'type': 'Point', 'coordinates': [77.6378619, 12.9593805]}","Bangalore, Karnataka",,IND,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7500000.0
SportSpyder,2004.0,search,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
CLEARGOALS,2007.0,consulting,0.0,,1,-73.5722529,45.5138032,"{'type': 'Point', 'coordinates': [-73.5722529, 45.5138032]}","Montreal, QC",,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
web seo masters,2009.0,advertising,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
5gig,2007.0,music,250000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,249750.0
Zestia,2007.0,enterprise,0.0,,1,-2.237738,53.305196,"{'type': 'Point', 'coordinates': [-2.237738, 53.305196]}",Wilmsl,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Crea,2003.0,software,0.0,,1,-56.1932857,-34.9060125,"{'type': 'Point', 'coordinates': [-56.1932857, -34.9060125]}",Montevideo,,URY,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Kabooza,2007.0,software,868000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,868000.0
AccuNOC,2008.0,enterprise,0.0,,1,-74.4115246,40.4333407,"{'type': 'Point', 'coordinates': [-74.4115246, 40.4333407]}",East Brunswick,NJ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
"InSoft, Netscape,Insoft",,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
JobsByRef,2008.0,web,0.0,,1,80.2481532,13.0292742,"{'type': 'Point', 'coordinates': [80.2481532, 13.0292742]}",Chennai,,IND,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
RNA Networks,,enterprise,7000000.0,,1,-122.6713661,45.5236631,"{'type': 'Point', 'coordinates': [-122.6713661, 45.5236631]}",Portland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,7000000.0
TextDigger,,search,4300000.0,,1,-121.890059,37.336055,"{'type': 'Point', 'coordinates': [-121.890059, 37.336055]}",San Jose,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,4300000.0
Digisy,,other,0.0,,1,-118.361749,33.839355,"{'type': 'Point', 'coordinates': [-118.361749, 33.839355]}",Torrance,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ioffer,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Executive Intermediary,2007.0,other,1000.0,2011.0,1,-73.9569115,40.7707439,"{'type': 'Point', 'coordinates': [-73.9569115, 40.7707439]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1000.0
AfterWorkDeals,2008.0,mobile,0.0,,1,-0.1886272,51.4918635,"{'type': 'Point', 'coordinates': [-0.1886272, 51.4918635]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Botego,2007.0,software,0.0,,1,29.003631,41.043039,"{'type': 'Point', 'coordinates': [29.003631, 41.043039]}",Istanbul,,TUR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
match2blue,,mobile,0.0,,2,-122.4011163,37.7821028,"{'type': 'Point', 'coordinates': [-122.4011163, 37.7821028]}",New York City,NY,USA,8.7620233,50.1307345,"{'type': 'Point', 'coordinates': [8.7620233, 50.1307345]}",Mainz,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tigersites,2008.0,network_hosting,0.0,,1,-79.4677629,43.7877308,"{'type': 'Point', 'coordinates': [-79.4677629, 43.7877308]}",Toronto,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Trubee,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Bonefarm Creations,2007.0,public_relations,0.0,,1,24.7438773,59.4354282,"{'type': 'Point', 'coordinates': [24.7438773, 59.4354282]}",Tallinn,,EST,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FQcode True Traceability,2000.0,web,0.0,,3,-80.190262,25.774252,"{'type': 'Point', 'coordinates': [-80.190262, 25.774252]}",Miami,FL,USA,-79.897453,-2.203816,"{'type': 'Point', 'coordinates': [-79.897453, -2.203816]}",Guayaquil,,ECU,-58.417309,-34.611781,"{'type': 'Point', 'coordinates': [-58.417309, -34.611781]}",Buenos Aires,,ARG,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
kinDragon,2010.0,software,0.0,,1,-82.5294065,27.4081935,"{'type': 'Point', 'coordinates': [-82.5294065, 27.4081935]}",Sarasota,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
McKesson Surgical Solutions,,software,0.0,,1,-122.4020296,37.7891259,"{'type': 'Point', 'coordinates': [-122.4020296, 37.7891259]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ScienceOps,2007.0,software,0.0,,1,-122.1825889,47.762959,"{'type': 'Point', 'coordinates': [-122.1825889, 47.762959]}",Mount Vernon,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Kellyco Metal Detectors,1955.0,other,0.0,,1,-81.3145175,28.6911811,"{'type': 'Point', 'coordinates': [-81.3145175, 28.6911811]}",Winter Springs,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Online CC,1998.0,advertising,0.0,,1,-0.1033237,51.5312232,"{'type': 'Point', 'coordinates': [-0.1033237, 51.5312232]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Studentreasures Publishing,1994.0,other,0.0,,1,-95.6940151,38.9933157,"{'type': 'Point', 'coordinates': [-95.6940151, 38.9933157]}",Topeka,KS,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
LeadsMarketer,2005.0,advertising,0.0,,1,-73.9441602,41.1281987,"{'type': 'Point', 'coordinates': [-73.9441602, 41.1281987]}",Valley Cottage,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Rassami,2003.0,consulting,0.0,,1,-0.1262362,51.5001524,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TwistedTree,,consulting,0.0,,1,-0.1262362,51.5001524,"{'type': 'Point', 'coordinates': [-0.1262362, 51.5001524]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Verve Mobile,2005.0,mobile,24500000.0,,1,-117.293385,33.03898,"{'type': 'Point', 'coordinates': [-117.293385, 33.03898]}",Encinitas,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,24500000.0
NationOfFun,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Shop N Chill,2008.0,ecommerce,0.0,,2,-118.3807785,34.087177,"{'type': 'Point', 'coordinates': [-118.3807785, 34.087177]}",West Hollywood,CA,USA,-79.3748894,43.6422601,"{'type': 'Point', 'coordinates': [-79.3748894, 43.6422601]}",Toronto,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
WANdisco,2005.0,software,45000000.0,,2,-121.966395,37.769205,"{'type': 'Point', 'coordinates': [-121.966395, 37.769205]}",San Ramon,CA,USA,-1.4629301,53.3800107,"{'type': 'Point', 'coordinates': [-1.4629301, 53.3800107]}",Sheffield,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,45000000.0
247techsupport,2005.0,hardware,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Must See India,2007.0,travel,5000000.0,,1,77.600339,12.9084701,"{'type': 'Point', 'coordinates': [77.600339, 12.9084701]}",Bangalore,,IND,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
Metricus,2001.0,other,0.0,,1,4.4751298,51.9237566,"{'type': 'Point', 'coordinates': [4.4751298, 51.9237566]}",Rotterdam,,NLD,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Core Factor,2006.0,web,0.0,,1,-9.1460977,38.7445718,"{'type': 'Point', 'coordinates': [-9.1460977, 38.7445718]}",Lisbon,,PRT,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Shacknews,,games_video,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tutpup,,games_video,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
South49 Solutions,,software,1200000.0,,1,-77.412075,39.028376,"{'type': 'Point', 'coordinates': [-77.412075, 39.028376]}",Sterling,VA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1200000.0
Babble,,news,6250000.0,,1,-122.159291,37.443,"{'type': 'Point', 'coordinates': [-122.159291, 37.443]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6250000.0
Delphix,2008.0,software,44500000.0,,1,-122.1011815,37.4239496,"{'type': 'Point', 'coordinates': [-122.1011815, 37.4239496]}",Menlo Park,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,44500000.0
FreundeNews,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Homelidays,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
SEO Komodo,2008.0,consulting,0.0,,1,-80.1210889,25.8636626,"{'type': 'Point', 'coordinates': [-80.1210889, 25.8636626]}",Miami Beach,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
TopCoder,2001.0,software,11300000.0,,1,-72.618958,41.722414,"{'type': 'Point', 'coordinates': [-72.618958, 41.722414]}",Glastonbury,CT,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,11300000.0
Gigulate,,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FastDue,,web,5000000.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,5000000.0
Casual Continent,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Rosendahl DIgital Networks,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Strangeloop Networks,2006.0,enterprise,10000000.0,,1,-123.1215927,49.2847336,"{'type': 'Point', 'coordinates': [-123.1215927, 49.2847336]}","Vancouver, British Columbia",,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,10000000.0
NovaStor,,software,0.0,,3,-118.761379,34.147978,"{'type': 'Point', 'coordinates': [-118.761379, 34.147978]}",Agoura Hills,CA,USA,10.0824355,53.5734168,"{'type': 'Point', 'coordinates': [10.0824355, 53.5734168]}",Hamburg,,DEU,8.5169156,47.1728617,"{'type': 'Point', 'coordinates': [8.5169156, 47.1728617]}",,,CHE,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Social Square,,software,0.0,,1,12.5516199,55.6727019,"{'type': 'Point', 'coordinates': [12.5516199, 55.6727019]}",Copenhagen V,,DNK,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Wemind,2006.0,consulting,0.0,,1,12.5703398,55.677733,"{'type': 'Point', 'coordinates': [12.5703398, 55.677733]}",Copenhagen,,DNK,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
AdCause,2009.0,advertising,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Zapproved,2008.0,software,1450000.0,,1,-122.8097,45.5251,"{'type': 'Point', 'coordinates': [-122.8097, 45.5251]}",Portland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1450000.0
PreviewMyEmail,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FootyTweets,2009.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Questra,,software,12500000.0,,1,-122.252115,37.5384185,"{'type': 'Point', 'coordinates': [-122.252115, 37.5384185]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,12500000.0
Technically Simple,2007.0,consulting,0.0,,1,-117.727468,33.58273,"{'type': 'Point', 'coordinates': [-117.727468, 33.58273]}",Aliso Viejo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Spotigo,2005.0,software,638000.0,2009.0,1,6.7726553,51.2272367,"{'type': 'Point', 'coordinates': [6.7726553, 51.2272367]}",DÃ¼sseldorf,,DEU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,638000.0
muchBeta,2008.0,enterprise,0.0,,1,-8.6439241,41.1446524,"{'type': 'Point', 'coordinates': [-8.6439241, 41.1446524]}",V. N. Gaia,,PRT,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Little Fish Travel,2008.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Tropica Web Design,2007.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Selatra,2002.0,games_video,4000000.0,,1,-8.5010032,51.8717115,"{'type': 'Point', 'coordinates': [-8.5010032, 51.8717115]}",Cork,,IRL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,3996000.0
Worldeka,2008.0,network_hosting,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ShopFiber,,ecommerce,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
WBS,,enterprise,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Louisville Web Group,1998.0,ecommerce,0.0,,1,-85.474719,38.337337,"{'type': 'Point', 'coordinates': [-85.474719, 38.337337]}",Louisville,KY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
SinglesNet,,,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FlowMingle,2008.0,web,0.0,,1,-84.5091102,38.0488113,"{'type': 'Point', 'coordinates': [-84.5091102, 38.0488113]}",Lexington,KY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Sensor Analytics,2006.0,software,0.0,,1,-122.419204,37.775196,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
FreeRange,,public_relations,0.0,,1,-122.678822,45.520136,"{'type': 'Point', 'coordinates': [-122.678822, 45.520136]}",Portland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Sheridan Partners Corporate Development,1999.0,consulting,0.0,,1,-87.679049,41.911174,"{'type': 'Point', 'coordinates': [-87.679049, 41.911174]}",Chicago,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Mobiata,2008.0,software,0.0,,1,-83.733276,42.277416,"{'type': 'Point', 'coordinates': [-83.733276, 42.277416]}",Ann Arbor,MI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ABCO TECHNOLOGY,2001.0,consulting,0.0,,1,-118.394889,33.978825,"{'type': 'Point', 'coordinates': [-118.394889, 33.978825]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
ArtFire,2008.0,ecommerce,0.0,,1,-110.825525,32.222156,"{'type': 'Point', 'coordinates': [-110.825525, 32.222156]}",Tucson,AZ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
The Adult World,2008.0,web,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
Komverse,2009.0,public_relations,0.0,,0,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
